title,location,link
"4 Cups Toothbrush Holder With Rack Toothpaste Squeezer₦ 6,90054%",Unknown,/generic-4-cups-toothbrush-holder-with-rack-toothpaste-squeezer-278219307.html
"260mL Mist Humidifier Diffuser Colorful Night Light Quiet₦ 5,56047%",Unknown,/260ml-mist-humidifier-diffuser-colorful-night-light-quiet-generic-mpg2819139.html
"BLWOENS Women's T-Shirt Printed Short Sleeved Base Shirt-Red₦ 4,7847%",Unknown,/blwoens-womens-t-shirt-printed-short-sleeved-base-shirt-red-364039791.html
"FYLO MINI Bluetooth Portable Soundbar HIFI Speaker₦ 3,20045%",Unknown,/fylo-mini-bluetooth-portable-soundbar-hifi-speaker-397940403.html
"2.4G Wireless Mouse Ultra-thin Mute Mouse 4 Keys - Blue₦ 3,96047%",Unknown,/generic-2.4g-wireless-mouse-ultra-thin-mute-mouse-4-keys-blue-253070316.html
"Intelligent Body Fat Scale Weight Scale Home Bluetooth USB₦ 9,78047%",Unknown,/generic-intelligent-body-fat-scale-weight-scale-home-bluetooth-usb-269191748.html
"TWS Bluetooth Earphones Sports Wireless Headphones With Mic₦ 4,99947%",Unknown,/generic-tws-bluetooth-earphones-sports-wireless-headphones-with-mic-302899077.html
"Maxfine Matte Liquid Lipstick Waterproof Lip Gloss Lasting Makeup-07₦ 3,40049%",Unknown,/maxfine-matte-liquid-lipstick-waterproof-lip-gloss-lasting-makeup-07-367940087.html
"Digital Luggage Scale Portable Travel Luggage Scale₦ 4,52549%",Unknown,/digital-luggage-scale-portable-travel-luggage-scale-generic-mpg9587255.html
"4 In 1 PU Leather Handbag Set - Pink₦ 9,75019%",Unknown,/fashion-4-in-1-pu-leather-handbag-set-pink-373643585.html
"Jameson Irish Whiskey 70cl₦ 19,80017%",Unknown,/jameson-irish-whiskey-70cl-96806464.html
"Malta Guinness Can 330ml x24 + One Free Can₦ 15,20015%",Unknown,/malta-guinness-can-330ml-x24-one-free-can-404812184.html
"Johnnie Walker Red Pocket Size 20cl₦ 5,483",Unknown,/johnnie-walker-red-pocket-size-20cl-83821485.html
"Bigi Cola 60Cl (1 Pack)₦ 6,00014%",Unknown,/bigi-cola-60cl-1-pack-401698163.html
"Bombay Sapphire London Dry Gin 75cl + 2 cans of Tonic Water 33cl₦ 19,812",Unknown,/bombay-sapphire-london-dry-gin-75cl-2-cans-of-tonic-water-33cl-388506489.html
"Heineken Sleek Can 33cl x 24₦ 17,200",Unknown,/heineken-sleek-can-33cl-x-24-92196969.html
"Nescafe Classic Sticks 1.5g X150₦ 18,2009%",Unknown,/nescafe-classic-sticks-1.5g-x150-87162168.html
"Johnnie Walker Green Label 70cl₦ 74,892",Unknown,/johnnie-walker-green-label-70cl-83821474.html
"Sosa Orange Passion Mango Fruit Drink 35Cl (1 Pack)₦ 6,15013%",Unknown,/sosa-orange-passion-mango-fruit-drink-35cl-1-pack-401698297.html
"Singleton Single Malt Scotch Whisky 15 Years Old Fruit Decadence 700ml₦ 129,866",Unknown,/singleton-single-malt-scotch-whisky-15-years-old-fruit-decadence-700ml-395492489.html
"Monster Can Green 44cl x24₦ 22,743",Unknown,/monster-can-green-44cl-x24-81076467.html
"Wolf Blass Cabernet Sauv 750ml₦ 12,15315%",Unknown,/wolf-blass-cabernet-sauv-750ml-86489688.html
"William Lawson's Finest Blended Scotch Whisky 20cl₦ 4,623",Unknown,/william-lawsons-finest-blended-scotch-whisky-20cl-258410328.html
"Martini Brut Sparkling Wine 75cl₦ 12,878",Unknown,/martini-brut-sparkling-wine-75cl-83118663.html
"Martell Cognac XO 70cl₦ 267,7143%",Unknown,/cognac-xo-75cl-martell-mpg1199782.html
electronics,Unknown,https://www.jumia.com.ng/electronics/
mobile phones,Unknown,https://www.jumia.com.ng/mobile-phones/
Jumia Official Store,Unknown,https://www.jumia.com.ng/mlp-official-stores/
women's fashion,Unknown,https://www.jumia.com.ng/womens-fashion/
men's fashion,Unknown,https://www.jumia.com.ng/mens-fashion/
baby clothes,Unknown,https://www.jumia.com.ng/babies-clothing/
health and beauty,Unknown,https://www.jumia.com.ng/health-beauty/
washing machines,Unknown,https://www.jumia.com.ng/mlp-best-home-appliances-deals/appliances-washers-dryers/
air conditioner,Unknown,https://www.jumia.com.ng/air-conditioning/
smartphones,Unknown,https://www.jumia.com.ng/mobile-phones/
televisions,Unknown,https://www.jumia.com.eg/televisions/
audio devices,Unknown,https://www.jumia.com.ng/mlp-home-entertainment/home-theatre/
PlayStation,Unknown,https://www.jumia.com.ng/playstation4-consoles/
flash sales,Unknown,https://www.jumia.com.ng/flash-sales/
Half Price Deals,Unknown,https://www.jumia.com.ng/mlp-halfprice-store/
Jumia Express,Unknown,https://www.jumia.com.ng/mlp-free-delivery/
Jumia Global,Unknown,https://www.jumia.com.ng/mlp-global-stores/
Jumia Tech Week,Unknown,https://www.jumia.com.ng/mlp-tech-week/
I accept the Legal Terms,Unknown,https://www.jumia.com.ng/sp-privacy/
Help Center,Unknown,https://www.jumia.com.ng/sp-help-center/
Service Center,Unknown,https://www.jumia.com.ng/mlp-service-centers/
How to shop on Jumia?,Unknown,https://www.jumia.com.ng/sp-help-center/
Delivery options and timelines,Unknown,https://www.jumia.com.ng/sp-help-center/?page=track+your+order
How to return a product on Jumia?,Unknown,https://www.jumia.com.ng/sp-help-center/?page=create+a+return/
Corporate and bulk purchases,Unknown,https://www.jumia.com.ng/sp-jumia-corporate/
Report a Product,Unknown,https://forms-prod2.sprinklr.com/guided-workflows/64351818df46305b9c8ba24e?gwId=65264ff2645a674786de59da&viewType=FULL_PAGE
Dispute Resolution Policy,Unknown,https://www.jumia.com.ng/sp-dispute-resolution/
Returns & Refund Timeline,Unknown,https://www.jumia.com.ng/sp-help-center/?page=create+a+return/
Return Policy,Unknown,https://www.jumia.com.ng/sp-returns-refunds-policy/
Pickup Stations,Unknown,https://www.jumia.com.ng/sp-pickup-stations/
Jumia careers,Unknown,https://www.jumia.com.ng/sp-careers/
Jumia Express,Unknown,https://www.jumia.com.ng/mlp-free-delivery/
Terms and Conditions,Unknown,https://www.jumia.com.ng/sp-terms-of-use/
Privacy Notice,Unknown,https://www.jumia.com.ng/sp-privacy/
Jumia Store Credit Terms & Conditions,Unknown,https://www.jumia.com.ng/sp-jumia-store-credit-terms/
Jumia Payment Information Guidelines,Unknown,/sp-payment-information-guidelines/
Cookie Notice,Unknown,https://www.jumia.com.ng/sp-cookie-notice/
Jumia Global,Unknown,https://www.jumia.com.ng/mlp-global-stores/
Official Stores,Unknown,https://www.jumia.com.ng/mlp-official-stores/
Flash Sales,Unknown,https://www.jumia.com.ng/flash-sales/
Sell on Jumia,Unknown,https://www.jumia.com.ng/sp-marketplace-vendor/
Become a Sales Consultant,Unknown,https://www.jumia.com.ng/sp-jforce/
Ivory Coast,Unknown,https://www.jumia.ci/
Sell on Jumia,Unknown,/marketplace-vendor/
Help Center,Unknown,https://www.jumia.com.ng/sp-help-center/
Place an order,Unknown,https://www.jumia.com.ng/sp-help-center/?page=place+an+order
Payment options,Unknown,https://www.jumia.com.ng/sp-help-center/?page=pay+for+your+order
Track an order,Unknown,https://www.jumia.com.ng/sp-help-center/?page=track+your+order
Cancel an order,Unknown,https://www.jumia.com.ng/sp-help-center/?page=cancel+an+order
Returns & Refunds,Unknown,https://www.jumia.com.ng/sp-help-center/?page=create+a+return
Privacy and Cookie notice,Unknown,/sp-privacy/
Small Appliances,Unknown,/kitchen-dinning-small-appliances/
Deep Fryers,Unknown,/deep-fryers/
Rice Cookers,Unknown,/rice-cooker/
Toasters & Ovens,Unknown,/ovens-toasters/
Vacuum Cleaners,Unknown,/vacuum-cleaners/
Yam Pounders,Unknown,/yam-pounder/
Electric Cookware,Unknown,https://www.jumia.com.ng/electric-cookware/
Electric Drink Mixers,Unknown,https://www.jumia.com.ng/electric-drink-mixers/
Food Processors,Unknown,https://www.jumia.com.ng/food-processors/
Coffee Makers,Unknown,https://www.jumia.com.ng/coffee-makers/
Electric Pressure Cookers,Unknown,https://www.jumia.com.ng/electric-pressure-cookers/
Large Appliances,Unknown,/home-improvement-appliances/
Washing Machines,Unknown,/appliances-washers-dryers/
Air Conditioners,Unknown,/air-conditioners-d/
Air Purifiers,Unknown,/air-purifier/?shipped_from=country_local
Water Dispensers,Unknown,/water-dispenser/
Generators & Inverters,Unknown,/patio-lawn-garden/
Home Appliances,Unknown,/home-office-appliances/
Phones & Tablets,Unknown,/phones-tablets/
Mobile Phones,Unknown,/mobile-phones/
Smartphones,Unknown,/smartphones/
Android Phones,Unknown,/android-phones/
Basic Phones,Unknown,/cell-phones/
Refurbished Phones,Unknown,/mlp-refurbished-phones/
Rugged Phones,Unknown,/mlp-rugged-phone/
Cordless Telephones,Unknown,https://www.jumia.com.ng/cordless-telephones/
Dual Sim Phones,Unknown,https://www.jumia.com.ng/mlp-dual-sim/
Android Tablets,Unknown,/other-tablets/
Educational Tablets,Unknown,/educational-tablets/
Tablet Accessories,Unknown,/tablet-accessories/
Amazon Fire Tablets,Unknown,https://www.jumia.com.ng/mlp-amazon-fire-tablet/
Microsoft Tablets,Unknown,https://www.jumia.com.ng/tablets/microsoft/
Mobile Accessories,Unknown,/mobile-accessories/
Accessory Kits,Unknown,/mobile-phone-accessory-kits/
Battery Chargers,Unknown,/mobile-phone-chargers-adaptors/
Bluetooth Headsets,Unknown,/mobile-phone-bluetooth-headsets/
Car Accessories,Unknown,/mobile-phones-car-accessories/
Earphones & Headsets,Unknown,/mobile-phone-headsets/
MicroSD Cards,Unknown,/micro-sd-cards/
Screen Protectors,Unknown,/mobile-phone-screen-protectors/
Selfie Sticks & Tripods,Unknown,/selfie-sticks-tripods/
Smart Watches,Unknown,/smart-watches/
Power Banks,Unknown,/mobile-phone-accessories-power-banks/
Phone Camera Lenses,Unknown,https://www.jumia.com.ng/mlp-phone-lenses/
Top Smartphones,Unknown,/smartphones/
iPhone 15 & 15 Pro Max,Unknown,/mlp-iphone-15/
Samsung Galaxy S24 & S24 Ultra,Unknown,/mlp-samsung-galaxy-s24/
Tecno Spark 20 & 20 Pro,Unknown,/catalog/?q=iphone+11
Itel S23 & S23 Plus,Unknown,/mlp-itel-s23/
Infinix Smart 8,Unknown,/mlp-infinix-smart-8/
Xiaomi Redmi 13c,Unknown,/mlp-xiaomi-redmi-13c/
Infinix Hot 40i,Unknown,/mlp-infinix-hot-40i/
Tecno Pop 8,Unknown,/mlp-tecno-pop-8/
Top Phone Brands,Unknown,mlp-official-stores/mobile-phones/
Health & Beauty,Unknown,/health-beauty/
Concealers & Color Correctors,Unknown,/concealers-neutralizers-makeup/
Eyeliner & Kajal,Unknown,/eyeliner-makeup/
Personal Care,Unknown,/personal-care-d/
Sunscreens & Tanning Products,Unknown,/personal-skin-care-sunscreens-tanning-products/
Contraceptives & Lubricants,Unknown,/safer-sex-products/
Piercing & Tattoo Supplies,Unknown,/personal-care-styling-piercing-tattoo-supplies/
Deodorants & Antiperspirants,Unknown,/styling-products-deodorant-antiperspirants/
Hair Cutting Tools,Unknown,/hair-cutting-tools/
Shampoo & Conditioner,Unknown,/shampoo-conditioner-sets/
Wigs & Accessories,Unknown,/extensions-wigs-accessories/
Teeth Whitening,Unknown,/teeth-whitening/
Health Care,Unknown,/health-care/
Medical Supplies & Equipment,Unknown,/medical-supplies-equipment/
Alternative Medicine,Unknown,/alternative-medicine/
Feminine Care,Unknown,/feminine-hygiene/
Diabetes Care,Unknown,/diabetes-care/
Vitamins & Dietary Supplements,Unknown,/sp-supplement-disclaimer/
Vitamins & Minerals,Unknown,/sp-supplement-disclaimer-vitamins/
Supplements,Unknown,/sp-supplement-disclaimer/
Multi & Prenatal Vitamins,Unknown,/sp-supplement-disclaimer-health-supliment-multi-prenatal-Vitamins/
Home & Office,Unknown,/home-office/
Home & Kitchen,Unknown,/home-kitchen/
Home Furniture,Unknown,/home-kitchen-furniture/
Vacuums & Floor Care,Unknown,/floor-care/
Small Appliances,Unknown,/kitchen-dinning-small-appliances/
Cutlery & Knife Accessories,Unknown,/cutlery-kinfe-accessories/
Office Products,Unknown,/office-products/
Office & School Supplies,Unknown,/office-school-supplies/
Office Furniture & Lighting,Unknown,/office-furniture-lighting/
Packaging Materials,Unknown,/packing-materials/
Home & Office Furniture,Unknown,/home-furniture/
Kitchen & Dining,Unknown,/kitchen-dining-room-furniture/
Storage & Organization,Unknown,/storage-organization-home-office/
Outdoor & Garden,Unknown,/patio-lawn-garden/
Electronics,Unknown,/electronics/
Television & Video,Unknown,/electronic-television-video/
Televisions,Unknown,/televisions/
LED & LCD TVs,Unknown,/led-lcd-tvs/
QLED & OLED TVs,Unknown,/oled-tvs/
Smart TV 32 Inches,Unknown,/mlp-32-inch-smart-tvs/
Smart TV 43 Inches,Unknown,/mlp-smart-tv-43-inches/
Smart TV 55 Inches,Unknown,/mlp-55-inch-smart-tv/
TV Accessories,Unknown,/tv-accessories-parts/
DVD Players & Recorders,Unknown,/electronics-dvd-players/
Cameras & Photos,Unknown,/cameras/
Digital Cameras,Unknown,/digital-cameras/
Video Surveillance,Unknown,/video-surveillance/
CCTV Cameras,Unknown,/mlp-cctv-cameras/
Compact Cameras,Unknown,/dgital-compact-cameras/
SLR Digital Cameras,Unknown,/digital-slr-cameras/
Professional Video Cameras,Unknown,/professional-video-cameras/
Sport & Action Cameras,Unknown,/action-4865/
Instant Cameras,Unknown,/mlp-instant-camera/
Drones with Camera,Unknown,/quadcopters-video-quadcopters-accessories/
Home Theatre Systems,Unknown,/home-theatre/
Receivers & Amplifiers,Unknown,/home-theatre-systems-receivers-amplifiers/
LG Home Theater System,Unknown,/home-theatre/lg/
Hisense Sound Bar,Unknown,/home-theatre-systems-sound-bars/hisense/
Bluetooth Speakers,Unknown,/bluetooth-speakers/
Generators & Portable Power,Unknown,/generators-portable-power/
Power Inverters,Unknown,/inverters/
Solar & Wind Power,Unknown,/solar-wind-power/
Lithium Battery,Unknown,/lithium-battery/
Battery Charger,Unknown,/household-battery-chargers/
Women's Fashion,Unknown,/womens-fashion/?source=flmenu
Accessories,Unknown,/womens-fashion-accessories/
Handbags & Wallets,Unknown,/womens-bags/
Underwear & Sleepwear,Unknown,/womens-fashion-underwear-sleepwear/
Traditional,Unknown,/womens-traditional/
Beach & Swimwear,Unknown,/womens-beach-swimwear/
Women Costumes & Accessories,Unknown,/womens-costumes-accessories/
Kid's Fashion,Unknown,/kids-fashion/
Boy's Fashion,Unknown,/boys-fashion/
Girl's Fashion,Unknown,/teen-girls-fashion/
Men's Fashion,Unknown,/mens-fashion/?source=flmenu
Accessories,Unknown,/mens-fashion-accessories/
Underwear & Sleepwear,Unknown,/mens-underwear-sleepwear/
Traditional & Cultural Wear,Unknown,/fashion-mens-fashion-traditional-cultural-wear/
Polo Shirts,Unknown,/mens-polos/
Trousers & Chinos,Unknown,/mens-pants/
ALL FASHION,Unknown,/category-fashion-by-jumia/
Luggage & Travel Gear,Unknown,/luggage-travel-gear/
Traditional & Cultural Wear,Unknown,/traditional-cultural-wear/
"Uniforms, Work & Safety",Unknown,/uniforms-work-safety-fashion/
Men's Watches,Unknown,/mens-watches/
Women's Watches,Unknown,/womens-watches/
Men's Sunglasses,Unknown,/mens-sunglasses/
Women's Sunglasses,Unknown,/womens-accessories-sunglasses/
Supermarket,Unknown,https://www.jumia.com.ng/groceries/
Food Cupboard,Unknown,/food-cupboard-supplies/
Grains & Rice,Unknown,/dried-beans-grains-rice/
Pasta & Noodles,Unknown,/noodles-3404/
"Herbs, Spices & Seasoning",Unknown,/herbs-spices-seasonings/
Malt Drinks,Unknown,/malt-drinks/
Cooking Oil,Unknown,/cooking-oil/
Milk & Cream,Unknown,/grocery-milk-cream/
Energy Drink,Unknown,/energy-drinks/
Bottled Beverages,Unknown,/bottled-beverages-water-drink-mixes/
Household Cleaning,Unknown,/household-cleaning/
Air Fresheners,Unknown,/air-fresheners-d/
Toilet Paper & Wipes,Unknown,/wet-wipes/
Bathroom Cleaners,Unknown,/household-bathroom-toilet-cleaners/
Dishwashing,Unknown,/dishwashing-products/
Cleaning Tools,Unknown,/household-cleaning-tools/
"Beer, Wine & Spirits",Unknown,/beers-wine-spirits/
Champagne & Sparkling Wine,Unknown,/champagne-sparkling-wine/
Baby Products,Unknown,/baby-products/
Disposable Diapers,Unknown,/baby-disposable-diapers/
Bottle Feeding,Unknown,/baby-bottle-feeding/
Wipes & Refills,Unknown,/baby-wipes-refills/
Gaming Laptops,Unknown,/gaming-laptops/
HP Elitebook,Unknown,/mlp-hp-elitebook/
Dell Latitude,Unknown,/mlp-dell-latitude/
Lenovo Thinkpad,Unknown,/mlp-lenovo-thinkpad/
Asus Zenbook,Unknown,/mlp-asus-zenbook/
Data Storage,Unknown,/computer-data-storage/
External Hard Drives,Unknown,/external-hd/
USB Flash Drives,Unknown,/flash-drives/
External Solid State,Unknown,/external-solid-state-drives/
Inkjet Printers,Unknown,/inkjet-printers/
Laser Printers,Unknown,/laser-printers/
Printer Ink & Toner,Unknown,/printer-ink-toner/
Computer Accessories,Unknown,/computing-accessories/
Keyboards & Mice,Unknown,/keyboards-mice-accessories/
PC Gaming Hardware,Unknown,/computer-pc-game-hardware-d/
Uninterrupted Power Supply,Unknown,/battery-backup-ups/
Memory Cards,Unknown,/computer-memory-cards/
Video Projectors,Unknown,/video-projectors-d/
Bluetooth Keyboards,Unknown,/mlp-bluetooth-keyboard/
Bluetooth Mouse,Unknown,/mlp-bluetooth-mouse/
Baby Products,Unknown,/baby-products/
Apparel & Accessories,Unknown,/kiddies-accessories/
Disposable Diapers,Unknown,/baby-disposable-diapers/
Diaper Bags,Unknown,/baby-diaper-bags/
Wipes & Holders,Unknown,/baby-wipe-holders-warmers/
Baby & Toddler Toys,Unknown,/baby-toddler-toys/
Activity Play Centers,Unknown,/baby-play-mats-activity-gyms/
Music & Sound,Unknown,/baby-music-sound-toys/
Bathing & Skin Care,Unknown,/baby-bathing-skin-care/
Washcloths & Towels,Unknown,/baby-washcloths-towels/
Grooming & Healthcare Kits,Unknown,/baby-grooming-healthcare-kits/
Bathing Tubs & Seats,Unknown,/baby-bath-tubs-seats/
Bathroom Safety,Unknown,/baby-bathroom-safety/
Bibs & Burp Cloths,Unknown,/baby-bibs-burp-cloths/
Breastfeeding,Unknown,/baby-breastfeeding/
Bottle-Feeding,Unknown,/baby-bottle-feeding/
Pacifiers & Accessories,Unknown,/baby-pacifiers-accessories/
Food Storage,Unknown,/baby-food-storage-on-the-go/
Highchairs & Booster Seats,Unknown,/baby-highchairs-boosters/
Solid Feeding,Unknown,/baby-solid-feeding/
Backpacks & Carriers,Unknown,/baby-carriers-backpacks/
"Swings, Jumpers & Bouncers",Unknown,/baby-swing-jumpers-bouncers/
PlayStation,Unknown,/playstation-games/
Playstation 5,Unknown,/playstation-5/
Playstation 4,Unknown,/playstation-4/
Playstation 3,Unknown,/playstation-3/
Playstation,Unknown,/retro-gaming-playstation/
Playstation Vita,Unknown,/playstation-vita/
Nintendo 3DS,Unknown,/nintendo-3ds/
Nintendo DS,Unknown,/nintendo-ds/
Nintendo Switch,Unknown,/nintendo-switch/
Nintendo Wii,Unknown,/nintendo-wii/
FIFA '23 PS5,Unknown,/catalog/?q=fifa+23+ps5
PES '23 PS4,Unknown,/catalog/?q=fifa+23+ps4
Call of Duty,Unknown,/call-of-duty/
Assassin's Creed Valhalla,Unknown,/catalog/?q=Assassin%27s+Creed+Valhalla
The Last Of Us,Unknown,/catalog/?q=the+last+of+us&shipped_from=country_local#catalog-listing
The Witcher 3,Unknown,/the-witcher-3/
Metal Gear Solid,Unknown,/metal-gear-solid/
Grand Theft Auto,Unknown,/grand-theft-auto/
Musical Instruments,Unknown,/musical-instruments/
Musical Instruments,Unknown,/musical-instruments/
Drums & Percussion,Unknown,/drums-and-percussion/
Keyboards & MIDI,Unknown,/keyboards-midi/
Wind & Woodwind Instruments,Unknown,/wind-woodwind-instruments/
Band & Orchestra,Unknown,/band-orchestra/
Studio & Live Equipment,Unknown,/studio-recording-equipment/
Live Sound & Stage,Unknown,/live-sound-stage/
Studio Recording Equipment,Unknown,/studio-recording-equipment/
Electronic Music & DJ Equipment,Unknown,/electronic-music-dj-karaoke/
Amplifiers & Effects,Unknown,/muscial-amplifiers-effects/
Amplifiers & Effects,Unknown,/muscial-amplifiers-effects/
Toys & Games,Unknown,/toys-games/
Dress Up & Pretend Play,Unknown,/dress-up-pretend-play/
Sports & Outdoor Play,Unknown,/outdoor-sports-toys/
Car Electronics & Accessories,Unknown,/car-electronics-accessories/
Lights & Lighting Accessories,Unknown,/automobile-lights-lighting-accessories/
Exterior Accessories,Unknown,/automobile-exterior-accessories/
Oils & Fluids,Unknown,/oils-fluids/
Interior Accessories,Unknown,/automobile-interior-accessories/
Tyre & Rims,Unknown,/tyre-rim/
Sporting Goods,Unknown,/sporting-goods/
Cardio Training,Unknown,/cardio-training/
Strength Training Equipment,Unknown,/strength-training-equipment/
Accessories,Unknown,/exercise-fitness-accessories/
Team Sports,Unknown,/team-sports/
Outdoor & Adventure,Unknown,/sporting-goods-outdoor-adventure/
"Books, Movies and Music",Unknown,/books-movies-music/
Pet Supplies,Unknown,/pet-supplies/
Jumia Global,Unknown,https://www.jumia.com.ng/mlp-global-stores/
Official Stores,Unknown,https://www.jumia.com.ng/mlp-official-stores/
Reckitt Benckiser,Unknown,/mlp-reckitt-benckiser-store/
Food Cupboards,Unknown,/food-cupboard-supplies/
Baby Products,Unknown,/baby-products/
Plastic & Paper Products,Unknown,/paper-plastic-household-supplies/
Household Cleaning,Unknown,/household-cleaners/
"Beer, Wine & Spirits",Unknown,/beers-wine-spirits/
